Time;MoteID;State;Value;TotalTicks;Permil
600527000;3;Radio total;59700000;  60000000 ;995
600576000;6;CPU;335576;  60000000 ;5
600576000;6;LPM;59664424;  60000000 ;994
600576000;6;Deep LPM;0;  60000000 ;0
600576000;6;Radio Tx;172888;  60000000 ;2
600576000;6;Radio Rx;49679728;  60000000 ;827
600576000;6;Radio total;49852616;  60000000 ;830
600661000;4;CPU;846208;  60000000 ;14
600661000;4;LPM;59153792;  60000000 ;985
600661000;4;Deep LPM;0;  60000000 ;0
600661000;4;Radio Tx;367480;  60000000 ;6
600661000;4;Radio Rx;59332520;  60000000 ;988
600661000;4;Radio total;59700000;  60000000 ;995
600739000;2;CPU;537960;  60000000 ;8
600739000;2;LPM;59462040;  60000000 ;991
600739000;2;Deep LPM;0;  60000000 ;0
600739000;2;Radio Tx;78712;  60000000 ;1
600739000;2;Radio Rx;59634664;  60000000 ;993
600739000;2;Radio total;59713376;  60000000 ;995
600858000;8;CPU;2044408;  60000000 ;34
600858000;8;LPM;57955592;  60000000 ;965
600858000;8;Deep LPM;0;  60000000 ;0
600858000;8;Radio Tx;1041504;  60000000 ;17
600858000;8;Radio Rx;58658496;  60000000 ;977
600858000;8;Radio total;59700000;  60000000 ;995
660262000;1;CPU;1407256;  60000000 ;23
660262000;1;LPM;58592744;  60000000 ;976
660262000;1;Deep LPM;0;  60000000 ;0
660262000;1;Radio Tx;664032;  60000000 ;11
660262000;1;Radio Rx;57535968;  60000000 ;958
660262000;1;Radio total;58200000;  60000000 ;970
660383000;5;CPU;894104;  60000000 ;14
660383000;5;LPM;59105896;  60000000 ;985
660383000;5;Deep LPM;0;  60000000 ;0
660383000;5;Radio Tx;229648;  60000000 ;3
660383000;5;Radio Rx;57835520;  60000000 ;963
660383000;5;Radio total;58065168;  60000000 ;967
660390000;7;CPU;1846576;  59999920 ;30
660390000;7;LPM;58153344;  59999920 ;969
660390000;7;Deep LPM;0;  59999920 ;0
660390000;7;Radio Tx;850232;  59999920 ;14
660390000;7;Radio Rx;57518648;  59999920 ;958
