Time;MoteID;State;Value;TotalTicks;Permil
900430392;11;Radio Rx;49276616;  59999632 ;821
900430392;11;Radio total;59999632;  59999632 ;1000
900433000;3;CPU;3441448;  60000000 ;57
900433000;3;LPM;56558552;  60000000 ;942
900433000;3;Deep LPM;0;  60000000 ;0
900433000;3;Radio Tx;71768;  60000000 ;1
900433000;3;Radio Rx;59928232;  60000000 ;998
900433000;3;Radio total;60000000;  60000000 ;1000
900455000;1;CPU;2161672;  60000000 ;36
900455000;1;LPM;57838328;  60000000 ;963
900455000;1;Deep LPM;0;  60000000 ;0
900455000;1;Radio Tx;989080;  60000000 ;16
900455000;1;Radio Rx;58710920;  60000000 ;978
900455000;1;Radio total;59700000;  60000000 ;995
900529000;5;CPU;626992;  60000000 ;10
900529000;5;LPM;59373008;  60000000 ;989
900529000;5;Deep LPM;0;  60000000 ;0
900529000;5;Radio Tx;157232;  60000000 ;2
900529000;5;Radio Rx;59692768;  60000000 ;994
900529000;5;Radio total;59850000;  60000000 ;997
900599000;12;CPU;3569120;  60000000 ;59
900599000;12;LPM;56430880;  60000000 ;940
900599000;12;Deep LPM;0;  60000000 ;0
900599000;12;Radio Tx;1666776;  60000000 ;27
900599000;12;Radio Rx;58033224;  60000000 ;967
900599000;12;Radio total;59700000;  60000000 ;995
900871000;6;CPU;573048;  60000000 ;9
