Time;MoteID;State;Value;TotalTicks;Permil
540529000;5;Radio Tx;126216;  60000000 ;2
540529000;5;Radio Rx;59873784;  60000000 ;997
540529000;5;Radio total;60000000;  60000000 ;1000
540599000;12;CPU;60000000;  60000000 ;1000
540599000;12;LPM;0;  60000000 ;0
540599000;12;Deep LPM;0;  60000000 ;0
540599000;12;Radio Tx;35432;  60000000 ;0
540599000;12;Radio Rx;59964568;  60000000 ;999
540599000;12;Radio total;60000000;  60000000 ;1000
540871000;6;CPU;60000000;  60000000 ;1000
540871000;6;LPM;0;  60000000 ;0
540871000;6;Deep LPM;0;  60000000 ;0
540871000;6;Radio Tx;56168;  60000000 ;0
540871000;6;Radio Rx;59943832;  60000000 ;999
540871000;6;Radio total;60000000;  60000000 ;1000
540963000;4;CPU;60000000;  60000000 ;1000
540963000;4;LPM;0;  60000000 ;0
540963000;4;Deep LPM;0;  60000000 ;0
540963000;4;Radio Tx;362120;  60000000 ;6
540963000;4;Radio Rx;59637880;  60000000 ;993
540963000;4;Radio total;60000000;  60000000 ;1000
540997000;2;CPU;60000000;  60000000 ;1000
540997000;2;LPM;0;  60000000 ;0
540997000;2;Deep LPM;0;  60000000 ;0
540997000;2;Radio Tx;1174456;  60000000 ;19
540997000;2;Radio Rx;58825544;  60000000 ;980
540997000;2;Radio total;60000000;  60000000 ;1000
600024000;10;CPU;60000000;  60000000 ;1000
600024000;10;LPM;0;  60000000 ;0
600024000;10;Deep LPM;0;  60000000 ;0
600024000;10;Radio Tx;106736;  60000000 ;1
600024000;10;Radio Rx;59893264;  60000000 ;998
600024000;10;Radio total;60000000;  60000000 ;1000
600256000;7;CPU;60000000;  60000000 ;1000
600256000;7;LPM;0;  60000000 ;0
600256000;7;Deep LPM;0;  60000000 ;0
600256000;7;Radio Tx;40216;  60000000 ;0
600256000;7;Radio Rx;59959784;  60000000 ;999
600256000;7;Radio total;60000000;  60000000 ;1000
600426000;11;CPU;60000000;  60000000 ;1000
600426000;11;LPM;0;  60000000 ;0
600426000;11;Deep LPM;0;  60000000 ;0
600426000;11;Radio Tx;105896;  60000000 ;1
600426000;11;Radio Rx;59894104;  60000000 ;998
600426000;11;Radio total;60000000;  60000000 ;1000
600433000;3;CPU;60000000;  60000000 ;1000
600433000;3;LPM;0;  60000000 ;0
600433000;3;Deep LPM;0;  60000000 ;0
600433000;3;Radio Tx;105912;  60000000 ;1
600433000;3;Radio Rx;59894088;  60000000 ;998
600433000;3;Radio total;60000000;  60000000 ;1000
600455000;1;CPU;60000000;  60000000 ;1000
600455000;1;LPM;0;  60000000 ;0
600455000;1;Deep LPM;0;  60000000 ;0
600455000;1;Radio Tx;598032;  60000000 ;9
600455000;1;Radio Rx;59401968;  60000000 ;990
600455000;1;Radio total;60000000;  60000000 ;1000
600529000;5;CPU;60000000;  60000000 ;1000
600529000;5;LPM;0;  60000000 ;0
600529000;5;Deep LPM;0;  60000000 ;0
600529000;5;Radio Tx;119072;  60000000 ;1
600529000;5;Radio Rx;59880928;  60000000 ;998
600529000;5;Radio total;60000000;  60000000 ;1000
600599000;12;CPU;60000000;  60000000 ;1000
600599000;12;LPM;0;  60000000 ;0
600599000;12;Deep LPM;0;  60000000 ;0
600599000;12;Radio Tx;34336;  60000000 ;0
600599000;12;Radio Rx;59965664;  60000000 ;999
600599000;12;Radio total;60000000;  60000000 ;1000
600871000;6;CPU;60000000;  60000000 ;1000
600871000;6;LPM;0;  60000000 ;0
600871000;6;Deep LPM;0;  60000000 ;0
600871000;6;Radio Tx;33976;  60000000 ;0
600871000;6;Radio Rx;59966024;  60000000 ;999
600871000;6;Radio total;60000000;  60000000 ;1000
600968200;4;CPU;60005200;  60005200 ;1000
600968200;4;LPM;0;  60005200 ;0
600968200;4;Deep LPM;0;  60005200 ;0
600968200;4;Radio Tx;341800;  60005200 ;5
600968200;4;Radio Rx;59663400;  60005200 ;994
600968200;4;Radio total;60005200;  60005200 ;1000
600997000;2;CPU;60000000;  60000000 ;1000
600997000;2;LPM;0;  60000000 ;0
600997000;2;Deep LPM;0;  60000000 ;0
600997000;2;Radio Tx;1099200;  60000000 ;18
600997000;2;Radio Rx;58900800;  60000000 ;981
600997000;2;Radio total;60000000;  60000000 ;1000
660024000;10;CPU;60000000;  60000000 ;1000
660024000;10;LPM;0;  60000000 ;0
660024000;10;Deep LPM;0;  60000000 ;0
660024000;10;Radio Tx;104496;  60000000 ;1
660024000;10;Radio Rx;59895504;  60000000 ;998
660024000;10;Radio total;60000000;  60000000 ;1000
660132000;13;CPU;60000000;  60000000 ;1000
660132000;13;LPM;0;  60000000 ;0
660132000;13;Deep LPM;0;  60000000 ;0
660132000;13;Radio Tx;1061000;  60000000 ;17
660132000;13;Radio Rx;58939000;  60000000 ;982
660132000;13;Radio total;60000000;  60000000 ;1000
660256000;7;CPU;60000000;  60000000 ;1000
660256000;7;LPM;0;  60000000 ;0
660256000;7;Deep LPM;0;  60000000 ;0
660256000;7;Radio Tx;34784;  60000000 ;0
660256000;7;Radio Rx;59965216;  60000000 ;999
660256000;7;Radio total;60000000;  60000000 ;1000
660409000;9;CPU;60000000;  60000000 ;1000
660409000;9;LPM;0;  60000000 ;0
660409000;9;Deep LPM;0;  60000000 ;0
660409000;9;Radio Tx;114728;  60000000 ;1
660409000;9;Radio Rx;59885272;  60000000 ;998
660409000;9;Radio total;60000000;  60000000 ;1000
660426000;11;CPU;60000000;  60000000 ;1000
660426000;11;LPM;0;  60000000 ;0
660426000;11;Deep LPM;0;  60000000 ;0
660426000;11;Radio Tx;104736;  60000000 ;1
660426000;11;Radio Rx;59895264;  60000000 ;998
660426000;11;Radio total;60000000;  60000000 ;1000
660433000;3;CPU;60000000;  60000000 ;1000
660433000;3;LPM;0;  60000000 ;0
660433000;3;Deep LPM;0;  60000000 ;0
660433000;3;Radio Tx;119432;  60000000 ;1
660433000;3;Radio Rx;59880568;  60000000 ;998
660433000;3;Radio total;60000000;  60000000 ;1000
660455000;1;CPU;60000000;  60000000 ;1000
660455000;1;LPM;0;  60000000 ;0
660455000;1;Deep LPM;0;  60000000 ;0
660455000;1;Radio Tx;597672;  60000000 ;9
660455000;1;Radio Rx;59402328;  60000000 ;990
660455000;1;Radio total;60000000;  60000000 ;1000
660529000;5;CPU;60000000;  60000000 ;1000
660529000;5;LPM;0;  60000000 ;0
660529000;5;Deep LPM;0;  60000000 ;0
660529000;5;Radio Tx;110720;  60000000 ;1
660529000;5;Radio Rx;59889280;  60000000 ;998
660529000;5;Radio total;60000000;  60000000 ;1000
660599000;12;CPU;60000000;  60000000 ;1000
660599000;12;LPM;0;  60000000 ;0
660599000;12;Deep LPM;0;  60000000 ;0
660599000;12;Radio Tx;29136;  60000000 ;0
660599000;12;Radio Rx;59970864;  60000000 ;999
660599000;12;Radio total;60000000;  60000000 ;1000
660871000;6;CPU;60000000;  60000000 ;1000
660871000;6;LPM;0;  60000000 ;0
660871000;6;Deep LPM;0;  60000000 ;0
660871000;6;Radio Tx;32696;  60000000 ;0
660871000;6;Radio Rx;59967304;  60000000 ;999
660871000;6;Radio total;60000000;  60000000 ;1000
660963000;4;CPU;59994800;  59994800 ;1000
660963000;4;LPM;0;  59994800 ;0
660963000;4;Deep LPM;0;  59994800 ;0
660963000;4;Radio Tx;356432;  59994800 ;5
660963000;4;Radio Rx;59638368;  59994800 ;994
660963000;4;Radio total;59994800;  59994800 ;1000
660997000;2;CPU;60000000;  60000000 ;1000
660997000;2;LPM;0;  60000000 ;0
660997000;2;Deep LPM;0;  60000000 ;0
660997000;2;Radio Tx;1171824;  60000000 ;19
660997000;2;Radio Rx;58828176;  60000000 ;980
660997000;2;Radio total;60000000;  60000000 ;1000
720024000;10;CPU;60000000;  60000000 ;1000
720024000;10;LPM;0;  60000000 ;0
720024000;10;Deep LPM;0;  60000000 ;0
720024000;10;Radio Tx;103456;  60000000 ;1
720024000;10;Radio Rx;59896544;  60000000 ;998
720024000;10;Radio total;60000000;  60000000 ;1000
720256000;7;CPU;60000000;  60000000 ;1000
720256000;7;LPM;0;  60000000 ;0
720256000;7;Deep LPM;0;  60000000 ;0
720256000;7;Radio Tx;32192;  60000000 ;0
720256000;7;Radio Rx;59967808;  60000000 ;999
720256000;7;Radio total;60000000;  60000000 ;1000
720426000;11;CPU;60000000;  60000000 ;1000
720426000;11;LPM;0;  60000000 ;0
720426000;11;Deep LPM;0;  60000000 ;0
720426000;11;Radio Tx;106816;  60000000 ;1
720426000;11;Radio Rx;59893184;  60000000 ;998
720426000;11;Radio total;60000000;  60000000 ;1000
720433000;3;CPU;60000000;  60000000 ;1000
720433000;3;LPM;0;  60000000 ;0
720433000;3;Deep LPM;0;  60000000 ;0
720433000;3;Radio Tx;114848;  60000000 ;1
720433000;3;Radio Rx;59885152;  60000000 ;998
720433000;3;Radio total;60000000;  60000000 ;1000
720455000;1;CPU;60000000;  60000000 ;1000
720455000;1;LPM;0;  60000000 ;0
720455000;1;Deep LPM;0;  60000000 ;0
720455000;1;Radio Tx;596560;  60000000 ;9
720455000;1;Radio Rx;59403440;  60000000 ;990
720455000;1;Radio total;60000000;  60000000 ;1000
720529000;5;CPU;60000000;  60000000 ;1000
720529000;5;LPM;0;  60000000 ;0
720529000;5;Deep LPM;0;  60000000 ;0
720529000;5;Radio Tx;100984;  60000000 ;1
720529000;5;Radio Rx;59899016;  60000000 ;998
720529000;5;Radio total;60000000;  60000000 ;1000
720599000;12;CPU;60000000;  60000000 ;1000
720599000;12;LPM;0;  60000000 ;0
720599000;12;Deep LPM;0;  60000000 ;0
720599000;12;Radio Tx;29136;  60000000 ;0
720599000;12;Radio Rx;59970864;  60000000 ;999
720599000;12;Radio total;60000000;  60000000 ;1000
720871000;6;CPU;60000000;  60000000 ;1000
720871000;6;LPM;0;  60000000 ;0
720871000;6;Deep LPM;0;  60000000 ;0
720871000;6;Radio Tx;28936;  60000000 ;0
720871000;6;Radio Rx;59971064;  60000000 ;999
720871000;6;Radio total;60000000;  60000000 ;1000
720963000;4;CPU;60000000;  60000000 ;1000
720963000;4;LPM;0;  60000000 ;0
720963000;4;Deep LPM;0;  60000000 ;0
720963000;4;Radio Tx;333632;  60000000 ;5
720963000;4;Radio Rx;59666368;  60000000 ;994
720963000;4;Radio total;60000000;  60000000 ;1000
720997000;2;CPU;60000000;  60000000 ;1000
720997000;2;LPM;0;  60000000 ;0
720997000;2;Deep LPM;0;  60000000 ;0
720997000;2;Radio Tx;1193232;  60000000 ;19
720997000;2;Radio Rx;58806768;  60000000 ;980
720997000;2;Radio total;60000000;  60000000 ;1000
780024000;10;CPU;60000000;  60000000 ;1000
780024000;10;LPM;0;  60000000 ;0
780024000;10;Deep LPM;0;  60000000 ;0
780024000;10;Radio Tx;105736;  60000000 ;1
780024000;10;Radio Rx;59894264;  60000000 ;998
780024000;10;Radio total;60000000;  60000000 ;1000
780132000;13;CPU;60000000;  60000000 ;1000
780132000;13;LPM;0;  60000000 ;0
780132000;13;Deep LPM;0;  60000000 ;0
780132000;13;Radio Tx;1058200;  60000000 ;17
780132000;13;Radio Rx;58941800;  60000000 ;982
780132000;13;Radio total;60000000;  60000000 ;1000
780256000;7;CPU;60000000;  60000000 ;1000
780256000;7;LPM;0;  60000000 ;0
780256000;7;Deep LPM;0;  60000000 ;0
780256000;7;Radio Tx;33896;  60000000 ;0
780256000;7;Radio Rx;59966104;  60000000 ;999
780256000;7;Radio total;60000000;  60000000 ;1000
780409000;9;CPU;60000000;  60000000 ;1000
780409000;9;LPM;0;  60000000 ;0
780409000;9;Deep LPM;0;  60000000 ;0
780409000;9;Radio Tx;100056;  60000000 ;1
780409000;9;Radio Rx;59899944;  60000000 ;998
780409000;9;Radio total;60000000;  60000000 ;1000
780426000;11;CPU;60000000;  60000000 ;1000
780426000;11;LPM;0;  60000000 ;0
780426000;11;Deep LPM;0;  60000000 ;0
780426000;11;Radio Tx;111304;  60000000 ;1
780426000;11;Radio Rx;59888696;  60000000 ;998
780426000;11;Radio total;60000000;  60000000 ;1000
780433000;3;CPU;60000000;  60000000 ;1000
780433000;3;LPM;0;  60000000 ;0
780433000;3;Deep LPM;0;  60000000 ;0
780433000;3;Radio Tx;110064;  60000000 ;1
780433000;3;Radio Rx;59889936;  60000000 ;998
780433000;3;Radio total;60000000;  60000000 ;1000
780455000;1;CPU;60000000;  60000000 ;1000
780455000;1;LPM;0;  60000000 ;0
780455000;1;Deep LPM;0;  60000000 ;0
780455000;1;Radio Tx;596144;  60000000 ;9
780455000;1;Radio Rx;59403856;  60000000 ;990
780455000;1;Radio total;60000000;  60000000 ;1000
780529000;5;CPU;60000000;  60000000 ;1000
780529000;5;LPM;0;  60000000 ;0
780529000;5;Deep LPM;0;  60000000 ;0
780529000;5;Radio Tx;107472;  60000000 ;1
780529000;5;Radio Rx;59892528;  60000000 ;998
780529000;5;Radio total;60000000;  60000000 ;1000
780599000;12;CPU;60000000;  60000000 ;1000
780599000;12;LPM;0;  60000000 ;0
780599000;12;Deep LPM;0;  60000000 ;0
780599000;12;Radio Tx;30232;  60000000 ;0
780599000;12;Radio Rx;59969768;  60000000 ;999
780599000;12;Radio total;60000000;  60000000 ;1000
780871000;6;CPU;60000000;  60000000 ;1000
780871000;6;LPM;0;  60000000 ;0
780871000;6;Deep LPM;0;  60000000 ;0
780871000;6;Radio Tx;41312;  60000000 ;0
780871000;6;Radio Rx;59958688;  60000000 ;999
780871000;6;Radio total;60000000;  60000000 ;1000
780963000;4;CPU;60000000;  60000000 ;1000
780963000;4;LPM;0;  60000000 ;0
780963000;4;Deep LPM;0;  60000000 ;0
780963000;4;Radio Tx;351568;  60000000 ;5
780963000;4;Radio Rx;59648432;  60000000 ;994
780963000;4;Radio total;60000000;  60000000 ;1000
780997000;2;CPU;60000000;  60000000 ;1000
780997000;2;LPM;0;  60000000 ;0
780997000;2;Deep LPM;0;  60000000 ;0
780997000;2;Radio Tx;1200056;  60000000 ;20
780997000;2;Radio Rx;58799944;  60000000 ;979
780997000;2;Radio total;60000000;  60000000 ;1000
840024000;10;CPU;60000000;  60000000 ;1000
840024000;10;LPM;0;  60000000 ;0
840024000;10;Deep LPM;0;  60000000 ;0
840024000;10;Radio Tx;100696;  60000000 ;1
840024000;10;Radio Rx;59899304;  60000000 ;998
840024000;10;Radio total;60000000;  60000000 ;1000
840256000;7;CPU;60000000;  60000000 ;1000
840256000;7;LPM;0;  60000000 ;0
840256000;7;Deep LPM;0;  60000000 ;0
840256000;7;Radio Tx;41272;  60000000 ;0
840256000;7;Radio Rx;59958728;  60000000 ;999
840256000;7;Radio total;60000000;  60000000 ;1000
840426000;11;CPU;60000000;  60000000 ;1000
840426000;11;LPM;0;  60000000 ;0
840426000;11;Deep LPM;0;  60000000 ;0
840426000;11;Radio Tx;103496;  60000000 ;1
840426000;11;Radio Rx;59896504;  60000000 ;998
840426000;11;Radio total;60000000;  60000000 ;1000
840433000;3;CPU;60000000;  60000000 ;1000
840433000;3;LPM;0;  60000000 ;0
840433000;3;Deep LPM;0;  60000000 ;0
840433000;3;Radio Tx;105192;  60000000 ;1
840433000;3;Radio Rx;59894808;  60000000 ;998
840433000;3;Radio total;60000000;  60000000 ;1000
840455000;1;CPU;60000000;  60000000 ;1000
840455000;1;LPM;0;  60000000 ;0
840455000;1;Deep LPM;0;  60000000 ;0
840455000;1;Radio Tx;606424;  60000000 ;10
840455000;1;Radio Rx;59393576;  60000000 ;989
840455000;1;Radio total;60000000;  60000000 ;1000
840529000;5;CPU;60000000;  60000000 ;1000
840529000;5;LPM;0;  60000000 ;0
840529000;5;Deep LPM;0;  60000000 ;0
840529000;5;Radio Tx;107712;  60000000 ;1
840529000;5;Radio Rx;59892288;  60000000 ;998
840529000;5;Radio total;60000000;  60000000 ;1000
840599000;12;CPU;60000000;  60000000 ;1000
840599000;12;LPM;0;  60000000 ;0
840599000;12;Deep LPM;0;  60000000 ;0
840599000;12;Radio Tx;33896;  60000000 ;0
840599000;12;Radio Rx;59966104;  60000000 ;999
840599000;12;Radio total;60000000;  60000000 ;1000
840871000;6;CPU;60000000;  60000000 ;1000
840871000;6;LPM;0;  60000000 ;0
840871000;6;Deep LPM;0;  60000000 ;0
840871000;6;Radio Tx;28936;  60000000 ;0
840871000;6;Radio Rx;59971064;  60000000 ;999
840871000;6;Radio total;60000000;  60000000 ;1000
840963000;4;CPU;60000000;  60000000 ;1000
840963000;4;LPM;0;  60000000 ;0
840963000;4;Deep LPM;0;  60000000 ;0
840963000;4;Radio Tx;331112;  60000000 ;5
840963000;4;Radio Rx;59668888;  60000000 ;994
840963000;4;Radio total;60000000;  60000000 ;1000
840997000;2;CPU;60000000;  60000000 ;1000
840997000;2;LPM;0;  60000000 ;0
840997000;2;Deep LPM;0;  60000000 ;0
840997000;2;Radio Tx;1203096;  60000000 ;20
840997000;2;Radio Rx;58796904;  60000000 ;979
840997000;2;Radio total;60000000;  60000000 ;1000
900024000;10;CPU;60000000;  60000000 ;1000
900024000;10;LPM;0;  60000000 ;0
900024000;10;Deep LPM;0;  60000000 ;0
900024000;10;Radio Tx;113056;  60000000 ;1
900024000;10;Radio Rx;59886944;  60000000 ;998
900024000;10;Radio total;60000000;  60000000 ;1000
900132000;13;CPU;60000000;  60000000 ;1000
900132000;13;LPM;0;  60000000 ;0
900132000;13;Deep LPM;0;  60000000 ;0
900132000;13;Radio Tx;1058136;  60000000 ;17
900132000;13;Radio Rx;58941864;  60000000 ;982
900132000;13;Radio total;60000000;  60000000 ;1000
900256000;7;CPU;60000000;  60000000 ;1000
900256000;7;LPM;0;  60000000 ;0
900256000;7;Deep LPM;0;  60000000 ;0
900256000;7;Radio Tx;29136;  60000000 ;0
900256000;7;Radio Rx;59970864;  60000000 ;999
900256000;7;Radio total;60000000;  60000000 ;1000
900409000;9;CPU;60000000;  60000000 ;1000
900409000;9;LPM;0;  60000000 ;0
900409000;9;Deep LPM;0;  60000000 ;0
900409000;9;Radio Tx;117648;  60000000 ;1
900409000;9;Radio Rx;59882352;  60000000 ;998
900409000;9;Radio total;60000000;  60000000 ;1000
900426000;11;CPU;60000000;  60000000 ;1000
900426000;11;LPM;0;  60000000 ;0
900426000;11;Deep LPM;0;  60000000 ;0
900426000;11;Radio Tx;102336;  60000000 ;1
900426000;11;Radio Rx;59897664;  60000000 ;998
900426000;11;Radio total;60000000;  60000000 ;1000
900433000;3;CPU;60000000;  60000000 ;1000
900433000;3;LPM;0;  60000000 ;0
900433000;3;Deep LPM;0;  60000000 ;0
900433000;3;Radio Tx;108688;  60000000 ;1
900433000;3;Radio Rx;59891312;  60000000 ;998
900433000;3;Radio total;60000000;  60000000 ;1000
900455000;1;CPU;60000000;  60000000 ;1000
900455000;1;LPM;0;  60000000 ;0
900455000;1;Deep LPM;0;  60000000 ;0
900455000;1;Radio Tx;616200;  60000000 ;10
900455000;1;Radio Rx;59383800;  60000000 ;989
900455000;1;Radio total;60000000;  60000000 ;1000
900529000;5;CPU;60000000;  60000000 ;1000
900529000;5;LPM;0;  60000000 ;0
900529000;5;Deep LPM;0;  60000000 ;0
900529000;5;Radio Tx;110232;  60000000 ;1
900529000;5;Radio Rx;59889768;  60000000 ;998
900529000;5;Radio total;60000000;  60000000 ;1000
900599000;12;CPU;60000000;  60000000 ;1000
900599000;12;LPM;0;  60000000 ;0
900599000;12;Deep LPM;0;  60000000 ;0
900599000;12;Radio Tx;29136;  60000000 ;0
900599000;12;Radio Rx;59970864;  60000000 ;999
900599000;12;Radio total;60000000;  60000000 ;1000
900871000;6;CPU;60000000;  60000000 ;1000
900871000;6;LPM;0;  60000000 ;0
900871000;6;Deep LPM;0;  60000000 ;0
900871000;6;Radio Tx;41512;  60000000 ;0
900871000;6;Radio Rx;59958488;  60000000 ;999
900871000;6;Radio total;60000000;  60000000 ;1000
900963000;4;CPU;60000000;  60000000 ;1000
900963000;4;LPM;0;  60000000 ;0
900963000;4;Deep LPM;0;  60000000 ;0
900963000;4;Radio Tx;338808;  60000000 ;5
900963000;4;Radio Rx;59661192;  60000000 ;994
900963000;4;Radio total;60000000;  60000000 ;1000
900997000;2;CPU;60000000;  60000000 ;1000
900997000;2;LPM;0;  60000000 ;0
900997000;2;Deep LPM;0;  60000000 ;0
900997000;2;Radio Tx;1159384;  60000000 ;19
900997000;2;Radio Rx;58840616;  60000000 ;980
900997000;2;Radio total;60000000;  60000000 ;1000
