Time;MoteID;State;Value;TotalTicks;Permil
480871000;6;Radio total;1682164;  60000000 ;28
480963000;4;CPU;59000;  60000000 ;0
480963000;4;LPM;59941000;  60000000 ;999
480963000;4;Deep LPM;0;  60000000 ;0
480963000;4;Radio Tx;226976;  60000000 ;3
480963000;4;Radio Rx;1750096;  60000000 ;29
480963000;4;Radio total;1977072;  60000000 ;32
480997000;2;CPU;71000;  60000000 ;1
480997000;2;LPM;59929000;  60000000 ;998
480997000;2;Deep LPM;0;  60000000 ;0
480997000;2;Radio Tx;268992;  60000000 ;4
480997000;2;Radio Rx;1746956;  60000000 ;29
480997000;2;Radio total;2015948;  60000000 ;33
540024000;10;CPU;7000;  60000000 ;0
540024000;10;LPM;59993000;  60000000 ;999
540024000;10;Deep LPM;0;  60000000 ;0
540024000;10;Radio Tx;21888;  60000000 ;0
540024000;10;Radio Rx;1649752;  60000000 ;27
540024000;10;Radio total;1671640;  60000000 ;27
540132000;13;CPU;64000;  60000000 ;1
540132000;13;LPM;59936000;  60000000 ;998
540132000;13;Deep LPM;0;  60000000 ;0
540132000;13;Radio Tx;207520;  60000000 ;3
540132000;13;Radio Rx;1709912;  60000000 ;28
540132000;13;Radio total;1917432;  60000000 ;31
540256000;7;CPU;6000;  60000000 ;0
540256000;7;LPM;59994000;  60000000 ;999
540256000;7;Deep LPM;0;  60000000 ;0
540256000;7;Radio Tx;31840;  60000000 ;0
540256000;7;Radio Rx;1663056;  60000000 ;27
540256000;7;Radio total;1694896;  60000000 ;28
540409000;9;CPU;132000;  60000000 ;2
540409000;9;LPM;59868000;  60000000 ;997
540409000;9;Deep LPM;0;  60000000 ;0
540409000;9;Radio Tx;434816;  60000000 ;7
540409000;9;Radio Rx;1748336;  60000000 ;29
540409000;9;Radio total;2183152;  60000000 ;36
